,0,1,2,3,4,5
208,1457337600.0,403.87,405.16,404.6,405.15,116.16369862
209,1457334000.0,404.6,405.79,404.73,404.61,96.8830395
210,1457330400.0,403.62,405.3,403.79,404.74,154.36005097
211,1457326800.0,402.91,404.81,403.86,403.91,348.81291
212,1457323200.0,403.0,405.18,405.12,403.86,167.26032222
213,1457319600.0,402.01,405.13,402.99,405.13,183.42770537
214,1457316000.0,400.21,403.96,402.8,402.99,236.20909985
215,1457312400.0,395.0,402.96,401.29,402.86,542.30980556
216,1457308800.0,397.93,403.83,403.24,401.06,1027.54692824
217,1457305200.0,401.4,407.13,407.13,403.24,489.87539516
218,1457301600.0,405.7,407.68,406.31,407.0,225.38550095
219,1457298000.0,405.56,406.44,406.44,406.31,235.31692974
220,1457294400.0,405.04,406.99,406.98,406.21,324.52751216
221,1457290800.0,406.61,408.32,407.32,407.13,300.11661657
222,1457287200.0,406.77,407.82,407.07,407.22,337.44624986
223,1457283600.0,406.41,407.73,407.73,407.07,269.89462025
224,1457280000.0,407.54,409.27,408.68,407.56,407.17939793
225,1457276400.0,404.92,408.75,404.92,408.66,429.33781027
226,1457272800.0,402.71,405.39,402.71,404.97,308.65714932
227,1457269200.0,402.16,403.57,402.89,402.71,227.13846616
228,1457265600.0,402.48,405.29,405.04,402.81,298.69605969
229,1457262000.0,403.28,405.87,405.0,405.06,257.2627082
230,1457258400.0,403.49,405.17,403.81,404.99,271.22938632
231,1457254800.0,398.95,404.42,399.16,403.83,205.03711448
232,1457251200.0,398.9,399.85,399.2,398.9,229.80769
233,1457247600.0,396.66,399.2,397.7,399.2,171.05024626
234,1457244000.0,397.17,398.09,397.7,397.66,175.02301742
235,1457240400.0,393.0,397.93,397.83,397.65,347.97369471
236,1457236800.0,395.9,398.61,395.9,397.68,410.85367978
237,1457233200.0,393.69,395.9,394.12,395.9,158.34444515
238,1457229600.0,391.7,395.44,392.2,394.2,372.17250616
239,1457226000.0,385.01,393.99,392.64,392.34,695.78151158
240,1457222400.0,392.12,396.66,396.13,392.28,528.18551487
0,1458950400.0,416.0,417.22,416.42,417.06,268.30150039
1,1458946800.0,416.04,416.87,416.14,416.41,218.42229661
2,1458943200.0,415.83,416.26,415.92,416.19,176.40677723
3,1458939600.0,415.61,416.0,415.74,415.92,117.05044375
4,1458936000.0,415.01,415.79,415.58,415.62,209.17600474
5,1458932400.0,414.8,416.19,414.99,415.55,276.0058839
6,1458928800.0,414.0,415.32,415.18,415.0,388.69995174
7,1458925200.0,414.82,416.47,416.47,415.2,342.10836893
8,1458921600.0,415.92,416.7,416.47,416.62,255.60041124
9,1458918000.0,415.5,416.5,416.12,416.38,154.04501975
10,1458914400.0,415.55,416.46,415.6,416.01,228.1686969
11,1458910800.0,415.12,415.7,415.17,415.59,143.7538076
12,1458907200.0,414.71,416.11,415.49,415.19,290.14944184
13,1458903600.0,414.56,415.75,414.79,415.48,92.05747013
14,1458900000.0,414.12,415.03,414.84,414.79,101.18069887
15,1458896400.0,414.0,414.83,414.5,414.83,43.53476766
16,1458892800.0,414.25,415.3,415.25,414.51,44.01036
17,1458889200.0,413.65,415.25,413.65,415.25,53.45007449
18,1458885600.0,413.44,414.56,414.33,413.44,128.87445
19,1458882000.0,413.71,414.37,413.87,414.21,109.91236677
20,1458878400.0,412.82,413.87,413.78,413.87,136.93157503
21,1458874800.0,412.65,414.13,413.87,413.77,229.40777184
22,1458871200.0,411.77,414.45,412.74,413.86,320.45440554
23,1458867600.0,411.88,413.16,411.88,413.02,238.66196972
24,1458864000.0,411.0,412.95,412.86,411.88,300.59802402
25,1458860400.0,410.0,414.76,414.09,412.95,700.30885318
26,1458856800.0,413.23,416.23,416.23,414.1,465.53831771
27,1458853200.0,416.23,416.35,416.35,416.23,9.65934764
28,1458849600.0,416.35,416.41,416.41,416.36,11.10293171
29,1458846000.0,415.0,416.9,415.72,416.52,824.87117251
30,1458842400.0,415.44,416.05,415.93,415.6,102.95007128
31,1458838800.0,415.32,415.99,415.89,415.99,186.47984666
32,1458835200.0,415.61,416.37,416.28,416.04,199.3276912
33,1458831600.0,415.54,416.36,416.24,416.29,144.93764959
34,1458828000.0,415.46,416.65,416.36,416.36,230.95031496
35,1458824400.0,415.37,416.37,415.41,416.32,178.00605394
36,1458820800.0,414.66,415.44,415.15,415.44,146.12612881
37,1458817200.0,414.06,415.41,414.4,415.24,130.35022241
38,1458813600.0,414.07,415.15,414.07,414.3,84.79299535
39,1458810000.0,413.74,414.41,414.41,414.03,66.13016393
40,1458806400.0,414.41,415.14,415.14,414.41,85.20449354
41,1458802800.0,415.15,416.11,416.11,415.15,65.44485095
42,1458799200.0,415.98,416.83,416.77,415.98,107.79001258
43,1458795600.0,416.23,416.84,416.64,416.77,181.2683
44,1458792000.0,415.84,416.64,415.99,416.64,131.44016596
45,1458788400.0,415.56,416.37,416.03,415.99,292.45913354
46,1458784800.0,415.88,417.23,417.13,416.07,263.20016484
47,1458781200.0,416.13,417.65,417.28,417.13,351.293672
48,1458777600.0,417.22,417.72,417.53,417.22,104.95681096
49,1458774000.0,416.67,418.37,418.19,417.53,382.10130758
50,1458770400.0,417.93,418.99,418.8,418.12,208.42067757
51,1458766800.0,417.96,418.97,418.06,418.8,325.46529202
52,1458763200.0,417.65,418.06,417.8,418.06,237.73668538
53,1458759600.0,417.0,417.86,417.59,417.86,206.44799404
54,1458756000.0,416.93,417.75,417.49,417.59,217.2417508
55,1458752400.0,415.94,417.49,417.18,417.48,318.38611105
56,1458748800.0,415.2,417.25,415.98,417.18,327.05947118
57,1458745200.0,413.95,415.98,415.38,415.81,626.24277068
58,1458741600.0,414.95,417.35,417.24,415.39,642.41532269
59,1458738000.0,417.01,417.49,417.33,417.24,228.1774653
60,1458734400.0,416.78,417.46,417.29,417.45,193.04463848
61,1458730800.0,416.7,417.25,416.85,417.2,112.44989924
62,1458727200.0,416.7,417.48,417.02,416.71,44.05173393
63,1458723600.0,416.32,417.13,416.69,417.13,43.05522552
64,1458720000.0,416.3,416.68,416.3,416.64,60.93110515
65,1458716400.0,416.3,417.05,417.05,416.42,82.72371934
66,1458712800.0,416.93,417.48,417.3,417.01,168.08267288
67,1458709200.0,417.06,417.46,417.26,417.14,94.4541406
68,1458705600.0,417.16,417.48,417.42,417.16,109.24261012
69,1458702000.0,417.23,417.45,417.36,417.33,179.67371721
70,1458698400.0,416.6,417.43,416.77,417.35,222.30269174
71,1458694800.0,416.1,416.79,416.59,416.79,264.94429723
72,1458691200.0,416.01,416.67,416.66,416.59,212.26815308
73,1458687600.0,415.76,416.66,416.1,416.66,203.81917262
74,1458684000.0,415.8,417.0,416.61,416.12,223.699471
75,1458680400.0,416.25,417.03,417.03,416.69,207.217297
76,1458676800.0,415.79,417.18,417.09,417.03,304.35859856
77,1458673200.0,416.72,417.5,417.01,417.03,218.36026932
78,1458669600.0,415.27,417.79,415.27,417.05,746.19868026
79,1458666000.0,414.49,416.49,416.28,415.25,399.48616019
80,1458662400.0,415.5,416.86,415.97,416.25,376.96610583
81,1458658800.0,415.5,415.99,415.88,415.9,258.25294718
82,1458655200.0,415.48,415.9,415.48,415.8,136.25178679
83,1458651600.0,415.08,416.08,415.78,415.42,177.49992239
84,1458648000.0,415.61,416.16,416.16,415.67,136.49944424
85,1458644400.0,415.91,417.0,416.88,416.16,134.66666776
86,1458640800.0,416.15,417.0,416.42,416.88,163.37808392
87,1458637200.0,415.7,416.71,416.08,416.3,142.38795711
88,1458633600.0,415.97,416.62,416.45,416.12,77.8074285
89,1458630000.0,415.75,416.54,415.93,416.49,220.19086194
90,1458626400.0,415.8,416.9,416.9,415.93,176.35605847
91,1458622800.0,415.85,416.9,416.01,416.9,221.04752353
92,1458619200.0,414.99,416.61,415.0,416.0,372.81995416
93,1458615600.0,414.2,415.0,414.98,415.0,285.49768617
94,1458612000.0,411.91,415.0,411.98,414.99,498.60480232
95,1458608400.0,411.19,411.99,411.44,411.98,235.64789084
96,1458604800.0,411.0,412.0,411.98,411.47,207.67708596
97,1458601200.0,410.68,412.0,411.71,412.0,370.75481813
98,1458597600.0,411.29,411.93,411.44,411.88,295.11193705
99,1458594000.0,410.34,411.5,410.64,411.43,307.68594472
100,1458590400.0,409.0,411.57,411.01,410.64,419.80704843
101,1458586800.0,409.44,411.48,411.45,411.01,322.35837418
102,1458583200.0,409.46,411.55,409.46,411.45,529.90146407
103,1458579600.0,408.98,410.06,409.68,409.46,98.18316697
104,1458576000.0,409.12,410.57,410.51,409.75,435.16595467
105,1458572400.0,409.56,411.0,409.56,410.55,288.54531122
106,1458568800.0,408.81,409.56,409.06,409.56,158.70149212
107,1458565200.0,408.12,409.27,409.15,408.98,271.31347342
108,1458561600.0,407.98,409.28,408.27,409.1,148.88849274
109,1458558000.0,407.1,409.02,408.94,408.23,229.44354388
110,1458554400.0,408.55,409.53,408.83,408.99,137.57040806
111,1458550800.0,407.96,408.97,408.68,408.97,167.53859462
112,1458547200.0,408.22,408.73,408.38,408.67,47.16718438
113,1458543600.0,408.28,409.53,409.28,408.37,94.2958593
114,1458540000.0,408.69,409.45,408.78,409.27,92.4961464
115,1458536400.0,407.98,408.97,408.69,408.84,175.8357793
116,1458532800.0,407.25,408.94,408.11,408.94,213.82896298
117,1458529200.0,406.89,408.44,407.69,408.12,258.06773248
118,1458525600.0,407.63,409.49,409.49,407.69,386.67590277
119,1458522000.0,409.15,411.44,411.1,409.48,255.75409308
120,1458518400.0,410.0,412.13,411.25,411.1,315.42642326
121,1458514800.0,411.01,413.97,412.82,411.27,419.73375257
122,1458511200.0,411.65,414.5,413.73,412.83,290.67073403
123,1458507600.0,413.0,414.05,413.59,413.74,151.46265293
124,1458504000.0,413.27,415.31,414.88,413.37,293.46972867
125,1458500400.0,414.59,415.34,414.74,414.93,195.47861078
126,1458496800.0,412.19,415.0,412.19,414.44,325.11973706
127,1458493200.0,411.72,412.83,411.73,412.2,165.02476246
128,1458489600.0,410.51,412.04,411.46,411.73,209.98015768
129,1458486000.0,411.32,412.57,412.19,411.37,175.34186478
130,1458482400.0,411.55,412.39,411.57,412.14,178.5363908
131,1458478800.0,411.0,412.38,411.12,411.51,131.16189834
132,1458475200.0,409.99,411.2,410.07,411.04,182.275995
133,1458471600.0,409.67,410.62,409.81,410.07,136.94843331
134,1458468000.0,409.67,410.57,410.29,409.81,102.62925513
135,1458464400.0,409.83,410.73,410.26,410.02,66.34391955
136,1458460800.0,409.83,410.92,410.28,410.17,156.64456241
137,1458457200.0,409.82,411.24,410.58,410.33,113.13066974
138,1458453600.0,410.24,410.75,410.28,410.63,52.78702672
139,1458450000.0,409.74,410.99,410.22,410.34,111.87639986
140,1458446400.0,409.61,411.26,409.73,410.31,173.24698581
141,1458442800.0,409.36,410.67,410.56,409.74,182.51706462
142,1458439200.0,410.24,411.83,410.87,410.62,285.18261998
143,1458435600.0,409.6,412.78,409.66,410.7,361.82499517
144,1458432000.0,409.61,411.0,410.09,409.81,264.71895732
145,1458428400.0,408.1,410.74,408.11,410.2,206.90887305
146,1458424800.0,407.5,408.19,407.7,408.11,127.28265569
147,1458421200.0,406.18,407.72,406.24,407.71,104.20768442
148,1458417600.0,406.09,406.77,406.09,406.2,132.14481208
149,1458414000.0,405.51,406.25,405.71,406.09,189.23487578
150,1458410400.0,405.11,406.0,405.82,405.7,239.91148439
151,1458406800.0,405.37,406.51,405.44,405.84,213.27671531
152,1458403200.0,404.72,407.92,407.65,405.37,406.20271688
153,1458399600.0,406.92,408.12,406.96,407.78,146.33958093
154,1458396000.0,406.92,408.46,408.42,406.96,267.29042299
155,1458392400.0,406.0,409.4,408.02,408.42,667.5181921
156,1458388800.0,407.28,410.24,409.9,407.99,265.60043986
157,1458385200.0,409.36,410.98,410.77,410.05,95.59614331
158,1458381600.0,410.03,410.99,410.86,410.77,101.4146
159,1458378000.0,410.46,411.0,410.85,410.85,51.43278287
160,1458374400.0,410.14,411.0,410.96,410.69,53.43546365
161,1458370800.0,408.9,410.97,409.33,410.96,196.80138572
162,1458367200.0,408.82,409.51,408.95,409.33,124.20037441
163,1458363600.0,407.34,409.07,407.96,409.07,119.40886203
164,1458360000.0,407.3,409.72,409.61,407.96,209.13988918
165,1458356400.0,408.31,411.0,409.8,409.63,235.28232789
166,1458352800.0,408.17,410.1,409.59,409.75,298.14365217
167,1458349200.0,409.01,410.16,409.76,409.56,209.30680442
168,1458345600.0,409.36,410.3,409.66,409.94,180.05284001
169,1458342000.0,408.9,410.22,409.25,409.65,235.19349468
170,1458338400.0,407.96,409.54,408.28,409.27,267.34428054
171,1458334800.0,405.44,408.38,406.54,408.35,514.64277575
172,1458331200.0,404.15,408.37,404.35,406.53,558.48335646
173,1458327600.0,399.21,407.16,406.71,404.37,894.56635813
174,1458324000.0,406.19,410.1,408.78,406.8,691.7280528
175,1458320400.0,408.23,412.48,410.86,408.7,407.84173035
176,1458316800.0,409.12,412.41,409.15,410.7,351.43796611
177,1458313200.0,408.12,411.19,411.01,409.27,771.99537694
178,1458309600.0,411.0,413.89,413.48,411.0,798.8811756
179,1458306000.0,413.11,414.5,414.28,413.49,249.59941638
180,1458302400.0,413.54,414.71,413.85,414.23,222.59556903
181,1458298800.0,413.5,414.74,414.25,413.54,185.41663387
182,1458295200.0,413.72,414.65,414.46,414.26,166.76857404
183,1458291600.0,414.15,414.84,414.47,414.39,144.52258226
184,1458288000.0,414.06,415.23,415.08,414.47,147.08963628
185,1458284400.0,414.65,415.58,414.89,415.08,111.12140167
186,1458280800.0,414.1,415.74,415.72,414.88,288.24501207
187,1458277200.0,415.27,417.51,417.02,415.76,238.31419254
188,1458273600.0,416.95,417.92,417.21,417.02,203.01750113
189,1458270000.0,416.9,417.64,416.9,417.1,212.73138222
190,1458266400.0,416.53,418.48,418.39,416.9,311.14284872
191,1458262800.0,417.55,418.66,417.55,418.5,196.49324509
192,1458259200.0,416.93,418.42,418.42,417.57,428.41420114
193,1458255600.0,417.79,418.75,418.37,418.41,166.80897507
194,1458252000.0,417.99,418.48,418.32,418.37,219.68366225
195,1458248400.0,417.64,418.39,418.38,418.32,283.16908102
196,1458244800.0,418.0,419.06,418.64,418.38,309.98433995
197,1458241200.0,418.12,419.14,418.9,418.64,387.27214547
198,1458237600.0,418.4,419.34,418.96,418.9,355.17077776
199,1458234000.0,418.61,419.74,418.74,418.97,469.17827483
200,1458230400.0,417.87,419.2,419.02,418.74,413.25861243
201,1458226800.0,418.42,419.03,418.89,419.03,236.6197937
202,1458223200.0,418.11,419.75,418.38,418.91,339.97066425
203,1458219600.0,418.0,419.34,418.83,418.28,268.78627837
204,1458216000.0,418.01,418.94,418.57,418.58,228.53609525
205,1458212400.0,418.54,419.29,418.75,418.57,215.59768689
206,1458208800.0,417.95,418.83,418.39,418.77,170.10495082
207,1458205200.0,418.09,418.5,418.09,418.49,122.08391576
208,1458201600.0,417.59,418.46,417.6,418.05,63.98185643
209,1458198000.0,417.59,418.48,417.86,417.59,129.94321168
210,1458194400.0,417.68,418.16,417.88,417.98,132.99646493
211,1458190800.0,417.75,418.76,417.9,418.07,247.99757633
212,1458187200.0,417.26,418.19,417.5,417.99,349.24637565
213,1458183600.0,416.45,417.79,416.58,417.51,392.25595506
214,1458180000.0,416.24,416.88,416.49,416.51,234.91638503
215,1458176400.0,415.99,416.54,416.04,416.46,174.09710795
216,1458172800.0,415.7,416.07,416.06,416.04,196.78309792
217,1458169200.0,415.63,416.08,416.08,416.07,230.21292457
218,1458165600.0,415.5,416.39,415.69,416.08,499.4119452
219,1458162000.0,415.21,416.0,415.99,415.67,289.19971774
220,1458158400.0,414.65,416.33,415.59,415.85,479.26056901
221,1458154800.0,414.64,415.6,414.92,415.51,344.07008485
222,1458151200.0,413.0,415.84,415.84,414.92,703.67032002
223,1458147600.0,415.01,415.84,415.81,415.72,335.42201867
224,1458144000.0,414.71,415.84,414.82,415.7,306.01111064
225,1458140400.0,414.26,415.31,415.13,414.81,279.78660339
226,1458136800.0,414.63,415.66,414.72,415.13,467.84110411
227,1458133200.0,414.24,415.0,414.75,414.69,212.59798761
228,1458129600.0,414.4,414.86,414.82,414.82,102.80211337
229,1458126000.0,414.48,415.48,415.13,414.86,109.1290866
230,1458122400.0,413.56,415.13,413.83,415.13,146.70513902
231,1458118800.0,413.54,414.16,414.05,413.66,55.9931296
232,1458115200.0,413.74,414.2,413.99,414.04,65.9166581
233,1458111600.0,413.81,414.45,414.42,413.97,96.38311696
234,1458108000.0,414.04,414.89,414.14,414.41,127.07160097
235,1458104400.0,413.9,414.9,414.89,414.18,281.44427866
236,1458100800.0,414.11,414.89,414.3,414.88,128.5342831
237,1458097200.0,413.87,415.84,415.83,414.3,346.2198059
238,1458093600.0,415.2,415.84,415.51,415.84,130.75024933
239,1458090000.0,415.23,416.23,416.18,415.45,239.97760538
240,1458086400.0,415.27,416.25,415.41,416.01,296.3973581
0,1459814400.0,418.01,419.49,419.48,419.26,306.07234736
1,1459810800.0,418.67,419.5,419.5,419.47,184.94938411
2,1459807200.0,418.0,419.5,419.01,419.5,455.73910885
3,1459803600.0,417.58,419.84,418.99,419.07,391.47084175
4,1459800000.0,418.44,420.0,419.83,419.03,445.95098443
5,1459796400.0,419.0,420.01,419.64,419.94,453.81131162
6,1459792800.0,419.05,420.0,419.29,419.69,349.88358842
7,1459789200.0,418.29,419.5,419.45,419.29,332.75437189
8,1459785600.0,418.93,419.65,419.01,419.43,176.58782341
9,1459782000.0,418.15,419.1,418.95,419.01,229.11934047
10,1459778400.0,418.02,419.1,419.06,418.99,241.3392997
11,1459774800.0,418.12,419.08,418.43,419.08,253.01518251
12,1459771200.0,418.11,418.78,418.51,418.43,126.07960514
13,1459767600.0,418.15,418.78,418.65,418.5,108.42872252
14,1459764000.0,418.43,419.9,419.66,418.77,207.61889029
15,1459760400.0,419.37,419.9,419.52,419.72,69.25208388
16,1459756800.0,419.21,419.79,419.55,419.44,75.76663805
17,1459753200.0,419.49,420.0,419.94,419.54,63.52684038
18,1459749600.0,419.78,420.0,419.96,419.83,60.84526787
19,1459746000.0,419.49,420.0,419.66,420.0,93.83205832
20,1459742400.0,419.3,419.94,419.94,419.71,102.9207854
21,1459738800.0,419.11,420.88,420.88,419.96,394.62042238
22,1459735200.0,420.22,421.0,420.6,420.95,181.74791557
23,1459731600.0,419.85,420.61,420.1,420.61,198.48566059
24,1459728000.0,419.84,420.61,420.08,420.08,126.08916707
25,1459724400.0,419.54,420.39,420.0,420.16,193.5237359
26,1459720800.0,419.21,420.0,419.33,419.99,96.68220998
27,1459717200.0,418.67,419.96,419.55,419.37,232.68231781
28,1459713600.0,418.33,419.73,419.31,419.48,220.50178054
29,1459710000.0,419.0,420.0,420.0,419.27,309.41245155
30,1459706400.0,419.51,420.0,419.99,419.88,148.18696423
31,1459702800.0,419.36,420.0,419.77,419.98,135.00230368
32,1459699200.0,419.71,420.74,420.73,419.96,152.30216
33,1459695600.0,420.08,420.8,420.1,420.73,131.11087589
34,1459692000.0,419.5,420.16,419.62,420.16,129.13288038
35,1459688400.0,418.55,419.66,418.67,419.65,89.00876008
36,1459684800.0,418.5,419.93,419.71,418.66,177.30307596
37,1459681200.0,419.43,419.9,419.43,419.71,54.42649266
38,1459677600.0,418.87,419.8,419.59,419.45,111.29416926
39,1459674000.0,419.15,419.84,419.45,419.62,27.36366076
40,1459670400.0,419.0,419.59,419.18,419.44,43.4009145
41,1459666800.0,419.01,419.59,419.3,419.41,85.28930307
42,1459663200.0,419.01,419.9,419.82,419.16,103.52347129
43,1459659600.0,419.21,419.92,419.5,419.89,123.50764981
44,1459656000.0,419.47,420.0,419.89,419.51,142.48904017
45,1459652400.0,419.6,420.38,420.09,419.83,128.24980923
46,1459648800.0,419.5,420.11,419.96,420.05,161.10985109
47,1459645200.0,419.81,420.0,419.97,420.0,159.18867827
48,1459641600.0,419.81,420.0,419.95,420.0,112.28125661
49,1459638000.0,419.77,419.95,419.88,419.95,170.11522166
50,1459634400.0,419.7,419.9,419.85,419.88,116.7298327
51,1459630800.0,419.73,419.91,419.89,419.88,149.24582
52,1459627200.0,419.2,419.92,419.65,419.87,220.43708275
53,1459623600.0,419.27,419.95,419.64,419.64,185.27530579
54,1459620000.0,419.07,419.9,419.3,419.7,104.51252932
55,1459616400.0,418.51,419.93,419.9,419.23,286.71107082
56,1459612800.0,419.62,419.98,419.76,419.9,157.76438617
57,1459609200.0,419.34,419.9,419.85,419.76,151.84180362
58,1459605600.0,419.57,419.9,419.58,419.85,110.96510146
59,1459602000.0,419.57,419.9,419.66,419.58,238.13930748
60,1459598400.0,419.36,419.9,419.36,419.66,64.97779027
61,1459594800.0,419.36,419.55,419.36,419.5,37.73148006
62,1459591200.0,419.32,419.4,419.34,419.37,84.11559
63,1459587600.0,419.32,419.56,419.35,419.39,41.42343
64,1459584000.0,419.32,420.0,419.41,419.43,104.95124953
65,1459580400.0,418.66,419.45,418.94,419.42,49.34970376
66,1459576800.0,418.44,419.49,419.49,418.98,67.44400095
67,1459573200.0,418.78,419.7,418.78,419.36,129.44971614
68,1459569600.0,417.04,418.79,418.34,418.79,163.84014845
69,1459566000.0,417.29,418.79,418.68,418.46,196.98008391
70,1459562400.0,417.41,420.07,420.07,418.68,354.79228537
71,1459558800.0,418.2,420.5,419.99,420.07,422.17066923
72,1459555200.0,417.51,420.0,417.68,420.0,343.05470446
73,1459551600.0,416.55,417.68,416.95,417.68,285.55032439
74,1459548000.0,416.4,417.1,416.54,416.97,214.80299661
75,1459544400.0,415.96,417.47,416.91,416.48,326.79372948
76,1459540800.0,416.27,417.22,416.48,416.93,292.78793763
77,1459537200.0,415.95,417.25,417.17,416.5,393.16044479
78,1459533600.0,416.31,417.25,416.48,417.11,227.77166209
79,1459530000.0,416.03,417.44,416.86,416.49,263.746176
80,1459526400.0,416.11,417.5,417.08,416.98,317.0955711
81,1459522800.0,416.1,417.08,416.78,417.08,318.94669346
82,1459519200.0,415.94,417.0,416.6,416.87,334.26789694
83,1459515600.0,415.46,416.7,415.83,416.68,242.64119727
84,1459512000.0,415.13,416.04,415.7,416.01,192.62853158
85,1459508400.0,414.8,416.33,415.38,415.69,220.35932014
86,1459504800.0,414.12,415.7,415.37,415.49,171.24423413
87,1459501200.0,414.8,416.33,415.9,415.37,185.97575966
88,1459497600.0,415.72,416.32,416.12,415.76,85.89895
89,1459494000.0,415.28,416.33,415.44,416.18,89.7067156
90,1459490400.0,414.85,415.49,415.29,415.49,88.282725
91,1459486800.0,415.25,416.87,416.7,415.41,161.98416414
92,1459483200.0,415.39,416.91,416.53,416.66,205.601073
93,1459479600.0,415.12,416.81,416.48,416.53,212.52706495
94,1459476000.0,416.0,416.61,416.2,416.61,115.00369533
95,1459472400.0,415.7,416.5,415.88,416.1,125.34524105
96,1459468800.0,415.01,417.0,416.03,415.89,281.80107951
97,1459465200.0,415.28,416.7,416.45,416.03,277.49219211
98,1459461600.0,416.1,416.76,416.68,416.45,158.9033018
99,1459458000.0,416.42,417.0,416.84,416.61,252.56954655
100,1459454400.0,416.25,417.0,416.95,416.85,227.2234054
101,1459450800.0,416.1,417.36,416.28,416.83,276.79653787
102,1459447200.0,415.81,417.58,417.54,416.28,223.64947967
103,1459443600.0,416.13,417.6,416.35,417.58,374.37860591
104,1459440000.0,415.14,416.5,415.26,416.47,242.8983184
105,1459436400.0,414.59,415.56,415.04,415.26,193.66446563
106,1459432800.0,413.17,415.49,415.27,415.08,298.79090287
107,1459429200.0,413.89,415.55,415.28,415.15,263.41210966
108,1459425600.0,413.89,415.4,414.01,415.3,164.58412638
109,1459422000.0,413.6,414.0,413.75,414.0,90.6696886
110,1459418400.0,412.98,413.74,413.29,413.74,117.44956
111,1459414800.0,413.0,413.35,413.24,413.35,105.38898342
112,1459411200.0,413.24,413.5,413.43,413.24,71.35338315
113,1459407600.0,413.2,414.05,414.05,413.44,604.90087066
114,1459404000.0,414.0,414.66,414.66,414.04,130.75224028
115,1459400400.0,414.5,414.8,414.8,414.66,127.26732313
116,1459396800.0,414.65,416.0,415.53,414.8,242.38787259
117,1459393200.0,415.21,415.86,415.73,415.53,115.37967501
118,1459389600.0,415.0,416.0,416.0,415.62,159.5811556
119,1459386000.0,414.71,416.0,415.08,416.0,235.44018261
120,1459382400.0,412.74,415.42,412.97,414.97,280.60885655
121,1459378800.0,412.07,413.45,412.79,412.79,377.44168339
122,1459375200.0,411.7,412.8,412.14,412.71,229.41191397
123,1459371600.0,411.66,412.99,412.99,412.19,301.8687322
124,1459368000.0,411.48,412.99,412.02,412.85,279.06160123
125,1459364400.0,411.43,412.1,411.66,412.07,351.54537778
126,1459360800.0,411.01,412.37,412.09,411.6,437.79939363
127,1459357200.0,412.01,412.82,412.52,412.01,209.37407522
128,1459353600.0,412.13,413.11,412.81,412.51,281.26846832
129,1459350000.0,411.62,412.9,412.46,412.82,245.91926717
130,1459346400.0,410.16,412.75,410.66,412.5,431.57788415
131,1459342800.0,407.56,413.2,413.04,410.65,634.29702635
132,1459339200.0,412.86,413.27,413.16,413.15,142.59446008
133,1459335600.0,413.12,413.46,413.23,413.16,132.77555698
134,1459332000.0,412.99,414.19,414.15,413.24,137.45292211
135,1459328400.0,413.43,414.37,413.56,414.16,69.76541
136,1459324800.0,412.7,414.0,412.7,413.6,74.0889962
137,1459321200.0,411.84,413.0,413.0,412.7,175.47953718
138,1459317600.0,413.0,415.16,415.14,413.0,132.59452533
139,1459314000.0,414.8,415.15,414.9,415.06,79.35453311
140,1459310400.0,414.68,415.18,414.88,414.9,175.56788823
141,1459306800.0,414.4,415.04,414.51,414.9,106.41886053
142,1459303200.0,412.98,415.04,415.04,414.52,404.86099301
143,1459299600.0,414.0,415.25,415.03,415.04,238.89284733
144,1459296000.0,415.0,416.41,416.4,415.04,182.08165029
145,1459292400.0,415.15,416.5,416.07,416.39,432.84025048
146,1459288800.0,414.81,416.32,415.51,416.07,251.75719971
147,1459285200.0,414.21,415.75,414.98,415.54,345.66480036
148,1459281600.0,413.01,414.99,414.47,414.98,300.74104404
149,1459278000.0,413.2,414.48,413.48,414.48,307.70028775
150,1459274400.0,412.63,413.98,413.5,413.58,260.93037168
151,1459270800.0,412.12,413.79,412.7,413.5,460.38425757
152,1459267200.0,411.85,413.49,412.25,412.46,370.34058737
153,1459263600.0,411.6,414.69,414.58,412.25,529.37895944
154,1459260000.0,413.13,415.09,415.06,414.62,391.38369026
155,1459256400.0,412.96,415.49,413.72,415.07,227.97071454
156,1459252800.0,407.75,415.87,415.87,413.76,1280.7559879
157,1459249200.0,415.76,420.51,420.5,415.87,272.91195794
158,1459245600.0,420.5,422.26,422.21,420.5,157.87439039
159,1459242000.0,421.75,423.58,423.36,422.13,78.68778468
160,1459238400.0,422.89,423.57,423.57,423.36,49.22119383
161,1459234800.0,422.96,423.7,423.11,423.56,63.56881931
162,1459231200.0,421.86,423.29,421.87,423.1,141.85219131
163,1459227600.0,421.5,423.27,423.15,421.87,199.52207494
164,1459224000.0,422.9,424.33,423.91,423.1,149.91069393
165,1459220400.0,422.2,424.3,424.19,423.91,305.35644068
166,1459216800.0,423.59,424.62,424.43,424.19,210.37734181
167,1459213200.0,423.01,424.5,423.12,424.4,314.85123326
168,1459209600.0,422.37,423.23,422.92,423.23,257.87300201
169,1459206000.0,422.04,423.0,422.16,423.0,458.99188409
170,1459202400.0,421.19,422.3,421.83,422.15,261.13038739
171,1459198800.0,420.83,422.23,421.93,421.8,246.0823453
172,1459195200.0,421.39,422.49,422.28,421.86,307.99716918
173,1459191600.0,421.67,422.5,421.67,422.45,235.24384717
174,1459188000.0,420.59,422.46,422.26,421.79,257.97992944
175,1459184400.0,420.44,422.5,421.02,422.39,254.81697787
176,1459180800.0,419.63,421.36,421.1,421.04,381.58507243
